170.05	-46.45	8.74E-05
170.15	-46.45	8.74E-05
170.25	-46.45	8.74E-05
170.35	-46.45	8.74E-05
170.45	-46.45	8.74E-05
170.55	-46.45	8.74E-05
170.65	-46.45	8.74E-05
170.75	-46.45	8.74E-05
170.85	-46.45	8.74E-05
165.95	-46.35	3.03E-04
166.05	-46.35	2.80E-04
166.15	-46.35	2.51E-04
166.25	-46.35	2.27E-04
166.35	-46.35	2.01E-04
166.45	-46.35	1.76E-04
166.55	-46.35	1.58E-04
166.65	-46.35	1.41E-04
166.75	-46.35	1.22E-04
166.85	-46.35	1.04E-04
166.95	-46.35	8.91E-05
167.05	-46.35	8.75E-05
167.15	-46.35	8.75E-05
167.25	-46.35	8.75E-05
167.35	-46.35	8.75E-05
167.45	-46.35	8.75E-05
167.55	-46.35	8.75E-05
167.65	-46.35	8.75E-05
167.75	-46.35	8.75E-05
167.85	-46.35	8.75E-05
167.95	-46.35	8.75E-05
168.05	-46.35	8.75E-05
168.15	-46.35	8.75E-05
168.25	-46.35	8.75E-05
168.35	-46.35	8.75E-05
168.45	-46.35	8.75E-05
168.55	-46.35	8.75E-05
168.65	-46.35	8.75E-05
168.75	-46.35	8.75E-05
168.85	-46.35	8.75E-05
168.95	-46.35	8.75E-05
169.05	-46.35	8.75E-05
169.15	-46.35	8.75E-05
169.25	-46.35	8.75E-05
169.35	-46.35	8.75E-05
169.45	-46.35	8.75E-05
169.55	-46.35	8.75E-05
169.65	-46.35	8.75E-05
169.75	-46.35	8.75E-05
169.85	-46.35	8.75E-05
169.95	-46.35	8.75E-05
170.05	-46.35	8.75E-05
170.15	-46.35	8.75E-05
170.25	-46.35	8.75E-05
170.35	-46.35	8.75E-05
170.45	-46.35	8.75E-05
170.55	-46.35	8.75E-05
170.65	-46.35	8.75E-05
170.75	-46.35	8.75E-05
170.85	-46.35	8.75E-05
170.95	-46.35	8.75E-05
171.05	-46.35	8.75E-05
165.85	-46.25	3.19E-04
165.95	-46.25	3.27E-04
166.05	-46.25	3.21E-04
166.15	-46.25	2.89E-04
166.25	-46.25	2.56E-04
166.35	-46.25	2.24E-04
166.45	-46.25	1.98E-04
166.55	-46.25	1.72E-04
166.65	-46.25	1.52E-04
166.75	-46.25	1.37E-04
166.85	-46.25	1.21E-04
166.95	-46.25	1.02E-04
167.05	-46.25	8.77E-05
167.15	-46.25	8.77E-05
167.25	-46.25	8.77E-05
167.35	-46.25	8.77E-05
167.45	-46.25	8.77E-05
167.55	-46.25	8.77E-05
167.65	-46.25	8.77E-05
167.75	-46.25	8.77E-05
167.85	-46.25	8.77E-05
167.95	-46.25	8.77E-05
168.05	-46.25	8.77E-05
168.15	-46.25	8.77E-05
168.25	-46.25	8.77E-05
168.35	-46.25	8.77E-05
168.45	-46.25	8.77E-05
168.55	-46.25	8.77E-05
168.65	-46.25	8.77E-05
168.75	-46.25	8.77E-05
168.85	-46.25	8.77E-05
168.95	-46.25	8.77E-05
169.05	-46.25	8.77E-05
169.15	-46.25	8.77E-05
169.25	-46.25	8.77E-05
169.35	-46.25	8.77E-05
169.45	-46.25	8.77E-05
169.55	-46.25	8.77E-05
169.65	-46.25	8.77E-05
169.75	-46.25	8.77E-05
169.85	-46.25	8.77E-05
169.95	-46.25	8.77E-05
170.05	-46.25	8.77E-05
170.15	-46.25	8.77E-05
170.25	-46.25	8.77E-05
170.35	-46.25	8.77E-05
170.45	-46.25	8.77E-05
170.55	-46.25	8.77E-05
170.65	-46.25	8.77E-05
170.75	-46.25	8.77E-05
170.85	-46.25	8.77E-05
170.95	-46.25	8.77E-05
171.05	-46.25	8.77E-05
171.15	-46.25	8.77E-05
165.75	-46.15	2.78E-04
165.85	-46.15	3.06E-04
165.95	-46.15	3.31E-04
166.05	-46.15	3.60E-04
166.15	-46.15	3.29E-04
166.25	-46.15	2.88E-04
166.35	-46.15	2.47E-04
166.45	-46.15	2.15E-04
166.55	-46.15	1.90E-04
166.65	-46.15	1.71E-04
166.75	-46.15	1.66E-04
166.85	-46.15	1.46E-04
166.95	-46.15	1.18E-04
167.05	-46.15	9.99E-05
167.15	-46.15	8.78E-05
167.25	-46.15	8.78E-05
167.35	-46.15	8.78E-05
167.45	-46.15	8.78E-05
167.55	-46.15	8.78E-05
167.65	-46.15	8.78E-05
167.75	-46.15	8.78E-05
167.85	-46.15	8.78E-05
167.95	-46.15	8.78E-05
168.05	-46.15	8.78E-05
168.15	-46.15	8.78E-05
168.25	-46.15	8.78E-05
168.35	-46.15	8.78E-05
168.45	-46.15	8.78E-05
168.55	-46.15	8.78E-05
168.65	-46.15	8.78E-05
168.75	-46.15	8.78E-05
168.85	-46.15	8.78E-05
168.95	-46.15	8.78E-05
169.05	-46.15	8.78E-05
169.15	-46.15	8.78E-05
169.25	-46.15	8.78E-05
169.35	-46.15	8.78E-05
169.45	-46.15	8.78E-05
169.55	-46.15	8.78E-05
169.65	-46.15	8.78E-05
169.75	-46.15	8.78E-05
169.85	-46.15	8.78E-05
169.95	-46.15	8.78E-05
170.05	-46.15	8.78E-05
170.15	-46.15	8.78E-05
170.25	-46.15	8.78E-05
170.35	-46.15	8.78E-05
170.45	-46.15	8.78E-05
170.55	-46.15	8.78E-05
170.65	-46.15	8.78E-05
170.75	-46.15	8.78E-05
170.85	-46.15	8.78E-05
170.95	-46.15	8.78E-05
171.05	-46.15	8.78E-05
171.15	-46.15	8.78E-05
171.25	-46.15	8.78E-05
165.85	-46.05	2.95E-04
165.95	-46.05	3.08E-04
166.05	-46.05	3.31E-04
166.15	-46.05	3.46E-04
166.25	-46.05	3.29E-04
166.35	-46.05	2.73E-04
166.45	-46.05	2.35E-04
166.55	-46.05	2.09E-04
166.65	-46.05	1.83E-04
166.75	-46.05	1.68E-04
166.85	-46.05	1.50E-04
166.95	-46.05	1.30E-04
167.05	-46.05	1.13E-04
167.15	-46.05	9.94E-05
167.25	-46.05	8.83E-05
167.35	-46.05	8.80E-05
167.45	-46.05	8.80E-05
167.55	-46.05	8.80E-05
167.65	-46.05	8.80E-05
167.75	-46.05	8.80E-05
167.85	-46.05	8.80E-05
167.95	-46.05	8.80E-05
168.05	-46.05	8.80E-05
168.15	-46.05	8.80E-05
168.25	-46.05	8.80E-05
168.35	-46.05	8.80E-05
168.45	-46.05	8.80E-05
168.55	-46.05	8.80E-05
168.65	-46.05	8.80E-05
168.75	-46.05	8.80E-05
168.85	-46.05	8.80E-05
168.95	-46.05	8.80E-05
169.05	-46.05	8.80E-05
169.15	-46.05	8.80E-05
169.25	-46.05	8.80E-05
169.35	-46.05	8.80E-05
169.45	-46.05	8.80E-05
169.55	-46.05	8.80E-05
169.65	-46.05	8.80E-05
169.75	-46.05	8.80E-05
169.85	-46.05	8.80E-05
169.95	-46.05	8.80E-05
170.05	-46.05	8.80E-05
170.15	-46.05	8.80E-05
170.25	-46.05	8.80E-05
170.35	-46.05	8.80E-05
170.45	-46.05	8.80E-05
170.55	-46.05	8.80E-05
170.65	-46.05	8.80E-05
170.75	-46.05	8.80E-05
170.85	-46.05	8.80E-05
170.95	-46.05	8.80E-05
171.05	-46.05	8.80E-05
171.15	-46.05	8.80E-05
171.25	-46.05	8.80E-05
171.35	-46.05	8.80E-05
165.85	-45.95	2.79E-04
165.95	-45.95	2.76E-04
166.05	-45.95	2.85E-04
166.15	-45.95	3.11E-04
166.25	-45.95	3.11E-04
166.35	-45.95	2.81E-04
166.45	-45.95	2.57E-04
166.55	-45.95	2.37E-04
166.65	-45.95	2.10E-04
166.75	-45.95	1.88E-04
166.85	-45.95	1.64E-04
166.95	-45.95	1.44E-04
167.05	-45.95	1.28E-04
167.15	-45.95	1.11E-04
167.25	-45.95	9.96E-05
167.35	-45.95	9.19E-05
167.45	-45.95	9.01E-05
167.55	-45.95	9.01E-05
167.65	-45.95	9.01E-05
167.75	-45.95	8.82E-05
167.85	-45.95	8.82E-05
167.95	-45.95	8.82E-05
168.05	-45.95	8.82E-05
168.15	-45.95	8.82E-05
168.25	-45.95	8.82E-05
168.35	-45.95	8.82E-05
168.45	-45.95	8.82E-05
168.55	-45.95	8.82E-05
168.65	-45.95	8.82E-05
168.75	-45.95	8.82E-05
168.85	-45.95	8.82E-05
168.95	-45.95	8.82E-05
169.05	-45.95	8.82E-05
169.15	-45.95	8.82E-05
169.25	-45.95	8.82E-05
169.35	-45.95	8.82E-05
169.45	-45.95	8.82E-05
169.55	-45.95	8.82E-05
169.65	-45.95	8.82E-05
169.75	-45.95	8.82E-05
169.85	-45.95	8.82E-05
169.95	-45.95	8.82E-05
170.05	-45.95	8.82E-05
170.15	-45.95	8.82E-05
170.25	-45.95	8.82E-05
170.35	-45.95	8.82E-05
170.45	-45.95	8.82E-05
170.55	-45.95	8.82E-05
170.65	-45.95	8.82E-05
170.75	-45.95	8.82E-05
170.85	-45.95	8.82E-05
170.95	-45.95	8.82E-05
171.05	-45.95	8.82E-05
171.15	-45.95	8.82E-05
171.25	-45.95	8.82E-05
171.35	-45.95	8.82E-05
171.45	-45.95	8.82E-05
165.85	-45.85	2.94E-04
165.95	-45.85	2.79E-04
166.05	-45.85	2.65E-04
166.15	-45.85	2.63E-04
166.25	-45.85	2.67E-04
166.35	-45.85	2.69E-04
166.45	-45.85	2.88E-04
166.55	-45.85	3.26E-04
166.65	-45.85	3.07E-04
166.75	-45.85	2.40E-04
166.85	-45.85	1.98E-04
166.95	-45.85	1.70E-04
167.05	-45.85	1.48E-04
167.15	-45.85	1.29E-04
167.25	-45.85	1.13E-04
167.35	-45.85	1.02E-04
167.45	-45.85	9.36E-05
167.55	-45.85	9.01E-05
167.65	-45.85	9.01E-05
167.75	-45.85	8.83E-05
167.85	-45.85	8.83E-05
167.95	-45.85	8.83E-05
168.05	-45.85	8.83E-05
168.15	-45.85	8.83E-05
168.25	-45.85	8.83E-05
168.35	-45.85	8.83E-05
168.45	-45.85	8.83E-05
168.55	-45.85	8.83E-05
168.65	-45.85	8.83E-05
168.75	-45.85	8.83E-05
168.85	-45.85	8.83E-05
168.95	-45.85	8.83E-05
169.05	-45.85	8.83E-05
169.15	-45.85	8.83E-05
169.25	-45.85	8.83E-05
169.35	-45.85	8.83E-05
169.45	-45.85	8.83E-05
169.55	-45.85	8.83E-05
169.65	-45.85	8.83E-05
169.75	-45.85	8.83E-05
169.85	-45.85	8.83E-05
169.95	-45.85	8.83E-05
170.05	-45.85	8.83E-05
170.15	-45.85	8.83E-05
170.25	-45.85	8.83E-05
170.35	-45.85	8.83E-05
170.45	-45.85	8.83E-05
170.55	-45.85	8.83E-05
170.65	-45.85	8.83E-05
170.75	-45.85	8.83E-05
170.85	-45.85	8.83E-05
170.95	-45.85	8.83E-05
171.05	-45.85	8.83E-05
171.15	-45.85	8.83E-05
171.25	-45.85	8.83E-05
171.35	-45.85	8.83E-05
171.45	-45.85	8.83E-05
165.85	-45.75	2.63E-04
165.95	-45.75	2.87E-04
166.05	-45.75	2.82E-04
166.15	-45.75	2.72E-04
166.25	-45.75	2.68E-04
166.35	-45.75	2.82E-04
166.45	-45.75	3.38E-04
166.55	-45.75	4.78E-04
166.65	-45.75	4.71E-04
166.75	-45.75	3.37E-04
166.85	-45.75	2.58E-04
166.95	-45.75	2.14E-04
167.05	-45.75	1.79E-04
167.15	-45.75	1.53E-04
167.25	-45.75	1.32E-04
167.35	-45.75	1.14E-04
167.45	-45.75	1.02E-04
167.55	-45.75	9.18E-05
167.65	-45.75	9.01E-05
167.75	-45.75	9.01E-05
167.85	-45.75	8.85E-05
167.95	-45.75	8.85E-05
168.05	-45.75	9.01E-05
168.15	-45.75	9.01E-05
168.25	-45.75	9.01E-05
168.35	-45.75	8.85E-05
168.45	-45.75	8.85E-05
168.55	-45.75	8.85E-05
168.65	-45.75	8.85E-05
168.75	-45.75	8.85E-05
168.85	-45.75	8.85E-05
168.95	-45.75	8.85E-05
169.05	-45.75	8.85E-05
169.15	-45.75	8.85E-05
169.25	-45.75	8.85E-05
169.35	-45.75	8.85E-05
169.45	-45.75	8.85E-05
169.55	-45.75	8.85E-05
169.65	-45.75	8.85E-05
169.75	-45.75	8.85E-05
169.85	-45.75	8.85E-05
